id,name,l10n_py_sifen_code,l10n_py_district_id:id,state_id:id,country_id:id
city_py_2885,ÑUMI,2885,l10n_py_base.district_py_60,l10n_py_base.state_py_5,base.py
city_py_2886,CNEL. OVIEDO,2886,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2887,12 DE JUNIO 1RA.,2887,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2888,12 DE JUNIO 2DA.,2888,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2889,1RO DE JUNIO,2889,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2890,1RO. DE MARZO,2890,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2891,3 DE MAYO ( CALLE ),2891,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2892,AGUAPETY,2892,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2893,AZUCENA,2893,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2894,B. FATIMA,2894,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2895,BOQUERON,2895,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2896,C. BORDENAVE,2896,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2897,CAAGUY CUPE,2897,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2898,CAITA,2898,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2899,CALLE 1  BLAS GARAY,2899,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2900,CALLE 10 TACUA CORA,2900,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2901,CALLE 12 TAYAO,2901,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2902,CALLE 124 TAYAO,2902,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2903,CALLE 13 TAYAO,2903,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2904,CALLE 14 TAYAO,2904,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2905,CALLE 16 TAYAO,2905,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2906,CALLE 18 TAYAO,2906,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2907,CALLE 2 BLAS GARAY,2907,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2908,CALLE 2 TACUA CORA,2908,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2909,CALLE 20 TAYAO,2909,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2910,CALLE 20 TAYAO ZONA NORTE,2910,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2911,CALLE 22 TAYAO,2911,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2912,CALLE 24 TAYAO,2912,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2913,CALLE 26 TAYAO,2913,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2914,CALLE 3 BLAS GARAY,2914,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2915,CALLE 4 TACUA CORA,2915,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2916,CALLE 6 TACUA CORA,2916,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2917,CALLE 8 TACUA CORA,2917,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2918,CALLE A TACUA CORA,2918,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2919,CALLE ARENA,2919,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2920,CALLE ARROZ,2920,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2921,CALLE FLORICA,2921,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2922,COL. GENARO ROMERO,2922,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2923,CALLE GUAZU,2923,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2924,CALLE ITACURUBI,2924,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2925,CALLE JIMENEZ,2925,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2926,CALLE MOREIRA,2926,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2927,CALLE PYAJHU,2927,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2928,CALLE SAN FRANCISCO,2928,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2929,CANGAI,2929,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2930,CAPILLITA,2930,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2931,CAPITAN ROA,2931,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2932,CARAGUATAY MI,2932,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2933,CARANDAYTY,2933,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2934,CERRITO,2934,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2935,CHASE CUE,2935,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2936,CHIRCA TY,2936,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2937,CNEL. OVIEDO,2937,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2938,COL. SANTA MARIA,2938,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2939,COSTA JHU,2939,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2940,COSTA VARELA,2940,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2941,CUARTO POTRERO,2941,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2942,CURUCAU,2942,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2943,ESPINILLO,2943,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2944,ESTANCIA BALANZA,2944,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2945,ESTANCIA ISLA NEGRA,2945,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2946,ESTANCIA JOSEFINA,2946,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2947,ESTANCIA LOMA,2947,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2948,ESTANCIA ORTIZ,2948,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2949,ESTANCIA PACURI,2949,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2950,ESTANCIA SAMUDIO,2950,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2951,ESTANCIA VEGA,2951,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2952,FRANCO CUE,2952,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2953,JHUGUA GUAZU,2953,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2954,LA BARREREÑA,2954,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2955,LEIVA I,2955,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2956,MBURURU OCA,2956,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2957,OLEGARIO,2957,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2958,OVANDO,2958,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2959,PINDO TY,2959,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2960,PIQUETE CUE,2960,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2961,POTRERITO,2961,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2962,POTRERITO OCULTO,2962,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2963,POTRERO BALBINA,2963,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2964,POTRERO CERCADO,2964,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2965,POTRERO CUE,2965,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2966,POTRERO SAN ROQUE,2966,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2967,PUESTO CAAGUY RORY,2967,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2968,QUELITA,2968,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2969,SAN ANTONIO,2969,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2970,SAN AGUSTIN,2970,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2971,SAN MIGUEL,2971,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2972,SAN PEDRO,2972,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2973,SAN ROQUE,2973,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2974,SANTA LIBRADA,2974,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2975,SANTA MARIA,2975,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2976,SARO CARO,2976,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2977,SETECIENTOS,2977,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2978,TACURUTY ( CALLE ),2978,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2979,TAMBO ( TAMBOR ) ( TAMBORIL ),2979,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2980,TAVY,2980,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2981,TUYU PACU,2981,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2982,VOLCAN CUE,2982,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2983,YCUA CAAGUY,2983,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2984,YCUA PORA,2984,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2985,YPORA,2985,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2986,YUQUYTY,2986,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2987,ÑU RUGUA,2987,l10n_py_base.district_py_61,l10n_py_base.state_py_6,base.py
city_py_2988,CAAGUAZU,2988,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_2989,1 Y 3 LINEA ( ISAU ),2989,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_2990,"1,2,3,4 LINEA(B.EUGEN.A.GARAY)",2990,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_2991,"1,2,3,4,5,6 LINEA(C.EX-COMBAT)",2991,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_2992,"1,2,3,4,5,8,10 LINEA (BALANZA)",2992,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_2993,1RA. Y 2DA.LINEA(SAN SALVADOR),2993,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_2994,2DA.LINEA ( INDIGENA ),2994,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_2995,2DA.LINEA (TACURU PYTA),2995,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_2996,2DA. LINEA GUAJHO,2996,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_2997,3 DE MAYO - I,2997,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_2998,3 DE MAYO-GUAZU (INDIGENA),2998,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_2999,"3,4,5,6 LINEA AGUA GUAZU",2999,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3000,3RA. Y 4TA. LINEA (SAN MIGUEL),3000,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3001,4TA. Y 5TA. LINEA (LA FABRIL),3001,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3002,5TA.LINEA(COL. CABALLERO A.),3002,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3003,6 DE ENERO,3003,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3004,AGUA-I,3004,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3005,AMBAHY,3005,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3006,APY - A,3006,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3007,ARROYITO,3007,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3008,ARROYO ANGUA,3008,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3009,ARROYO GUAVIRA,3009,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3010,ARROYO GUAZU,3010,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3011,ARROYO JHU,3011,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3012,ARROYO MOROTI,3012,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3013,ARROYO TERERE,3013,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3014,BAEZ CUE,3014,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3015,BARRIO E. A. GARAY,3015,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3016,BARRIO E.A.GARAY 3RA. LINEA A,3016,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3017,BARRIO GRAL.F.CABALLERO A.,3017,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3018,BARRIO INMIGRANTE,3018,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3019,BARRIO SAN LORENZO,3019,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3020,BARRIO SAN ROQUE,3020,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3021,BARRIO SANTA ISABEL,3021,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3022,BRASILERO CUE,3022,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3023,BRAZIL CUE,3023,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3024,CAACHIRI (LOC. INDIGENA),3024,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3025,CAAGUAZU ( MUNICIPIO ),3025,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3026,CAAMINDY,3026,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3027,CABAYU - Y,3027,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3028,CACHIMBO,3028,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3029,CALLE 1 BLAS GARAY,3029,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3030,"CALLE 1,2,3 Y 4 CACHIMBO",3030,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3031,CALLE 2 BLAS GARAY,3031,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3032,CALLE 3 BLAS GARAY,3032,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3033,CALLE 4 BLAS GARAY,3033,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3034,CALLE 5,3034,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3035,CALLE SAN ISIDRO,3035,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3036,CALLE SAN MIGUEL,3036,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3037,CAMBAY,3037,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3038,CAMPO 1 COL.SOMMERFELD,3038,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3039,CAOMPO 10 ( COL. SOMMERFELD ),3039,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3040,CAMPO 11 COL. SOMMERFELD,3040,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3041,CAMPO 2 SOMMERFELD,3041,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3042,CAMPO 3 ) COL. SOMMERFELD ),3042,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3043,CAMPO 4 SOMMERFELD,3043,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3044,CAMPO 5 - I,3044,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3045,CAMPO 5 COL. SOMMERFELD,3045,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3046,CAMPO 7,3046,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3047,CAMPO 8,3047,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3048,CAMPO 9 ( COL. SOMMERFELD ),3048,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3049,CAMPO G.(COL. SOMMERFELD ),3049,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3050,CAMPO NUEVO,3050,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3051,CAPITAN CUE,3051,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3052,CARRERIA CUE,3052,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3053,CAI,3053,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3054,CAÑADA,3054,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3055,CAÑADA DEL MONTE(J.E.OCAMPOS),3055,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3056,CERRITO,3056,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3057,CERRO CAACUPE,3057,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3058,CERRO PERO,3058,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3059,CHACO-I,3059,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3060,CIERVO CUA,3060,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3061,COL. GRAL. DELGADO,3061,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3062,COL. LUIS IRRAZABAL,3062,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3063,COL. MARIA AUXILIADORA,3063,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3064,COL. SUDESIA,3064,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3065,COL. W. INSFRAN,3065,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3066,"COL.JOSE OCAMPOS 1,2,3,4 LINEA",3066,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3067,COMPAÑIA FINAGRAI,3067,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3068,COSTA,3068,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3069,CULANTRILLO,3069,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3070,CURUPAY,3070,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3071,CURUZU,3071,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3072,CURUZU ( TAPY-I ),3072,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3073,CURUPI CUA,3073,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3074,DESGRACIA CUE,3074,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3075,DR. DOMINGO MONTANARO,3075,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3076,EMPALADO ARI,3076,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3077,GUARRAUNGUA 1RA.,3077,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3078,GUAYAKI CUA,3078,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3079,GUAYAKI CAAGUY,3079,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3080,IPAU,3080,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3081,IPYTA,3081,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3082,ITA ( INDIGENA ),3082,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3083,LA VIRGINIA,3083,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3084,LAGUNA PYTA,3084,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3085,LUCHI CUE,3085,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3086,MANGRULLO,3086,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3087,MAXIMINA,3087,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3088,MBOCAYA I,3088,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3089,MBOI CAE-GUAZU,3089,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3090,MBOI CAE-I,3090,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3091,MBURURU OCA,3091,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3092,MOJON 7,3092,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3093,NACIENTE ( LOC. INDIGENA ),3093,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3094,O. BARTON CUE,3094,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3095,OCULTO,3095,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3096,PABLITO CUA,3096,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3097,PAIJHA,3097,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3098,PALMETA,3098,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3099,PARAJE GUAZU,3099,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3100,PARAJE-I ( 7MA. LINEA ),3100,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3101,PIQUETE CUE,3101,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3102,POTRERO,3102,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3103,POTRERO GARAY,3103,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3104,POTRERO GARAY (1RA.LINEA),3104,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3105,POTRERO TATU,3105,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3106,PUESTO CAMBAY,3106,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3107,PUESTO NAVIDAD,3107,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3108,PUESTO PORTILLO CUE,3108,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3109,PIKYRY,3109,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3110,RAMCHO CUÑA,3110,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3111,S.GOMEZ,3111,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3112,SAN ANTONIO MI,3112,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3113,SAN ANTONIO DE PADUA,3113,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3114,SAN JORGE,3114,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3115,SAN MIGUEL,3115,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3116,SAN ROQUE,3116,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3117,SAN SALVADOR,3117,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3118,SANJA CORA (LA FABRIL),3118,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3119,SANTIAGO CUE,3119,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3120,SAPIRO,3120,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3121,TACUARE (COL.INDIGENA),3121,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3122,TACURU,3122,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3123,TAGUATO,3123,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3124,TAYTETA,3124,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3125,TAYI,3125,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3126,TIMBO,3126,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3127,TORO BLANCO,3127,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3128,TORIN,3128,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3129,VILLA SAN JUAN,3129,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3130,VOLCAN CUA,3130,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3131,Y-ROYUÑA,3131,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3132,YACARE,3132,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3133,YAGUATAI,3133,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3134,YURUNI,3134,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3135,YAYBY,3135,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3136,YPECUA,3136,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3137,ZANJA JHU,3137,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3138,ZANJA PYTA (CAPI-I),3138,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3139,ÑURUNDIAY,3139,l10n_py_base.district_py_62,l10n_py_base.state_py_6,base.py
city_py_3140,CARAYAO,3140,l10n_py_base.district_py_63,l10n_py_base.state_py_6,base.py
city_py_3141,17 MIL,3141,l10n_py_base.district_py_63,l10n_py_base.state_py_6,base.py
city_py_3142,4 MIL,3142,l10n_py_base.district_py_63,l10n_py_base.state_py_6,base.py
city_py_3143,ALEMAN CUE,3143,l10n_py_base.district_py_63,l10n_py_base.state_py_6,base.py
